Archivo;Fallo
round_the_world_shoulder_stretch.png;GRAVEDAD/LEVITACIÓN (CRÍTICO): Falta de sombra de contacto y contexto de apoyo real en los pies/suelo. Aunque la parte inferior del cuerpo no es visible, la ausencia de un plano de suelo o cualquier indicio visual de gravedad y apoyo para la figura completa genera una incoherencia crítica respecto a su interacción con el entorno físico. No se puede confirmar que la modelo no esté levitando.
russian_twist.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: El ejercicio en la imagen (un giro de torso de pie) NO se parece a la ejecución real estándar del ""Russian Twist"", que es un ejercicio que se realiza sentado en el suelo."
scapular_pull_up.png;El ejercicio representado en la imagen no corresponde con el nombre de archivo 'scapular_pull_up'. La imagen muestra una postura en cuclillas sosteniendo barras, que podría ser una preparación para sentadilla o encogimiento de hombros, pero no un pull-up escapular, el cual se realiza colgado de una barra con los brazos rectos y activando las escápulas. Esto constituye un fallo crítico de biomecánica/ejecución del sujeto.
scissors_jump.png;El ejercicio representado en la imagen es un salto simétrico o 'tuck jump'. Esto no se corresponde con el nombre del archivo 'scissors_jump.png', que implica un 'salto de tijera' (un movimiento de piernas alternado). Esta incoherencia entre el nombre del archivo y el contenido visual del ejercicio es inaceptable según los estándares de calidad.
seated_band_hamstring_curl.png;Incoherencia biomecánica crítica. El archivo se nombra 'seated_band_hamstring_curl.png', lo que implica que la imagen debería representar un curl femoral sentado con banda. Sin embargo, el modelo está ejecutando claramente un remo sentado con banda, no un curl femoral. El ejercicio ilustrado no corresponde con el ejercicio que el nombre del archivo sugiere.
seated_barbell_military_press.png;El banco carece de una base visible y de una sombra de contacto adecuada, lo que lo hace parecer flotando y no apoyado en una superficie real. La falta de referencia espacial crea una incoherencia crítica con la gravedad.
seated_bent_over_one_arm_dumbbell_triceps_extension.png;"Biomecánica/Anatomía: El nombre del archivo ('seated_bent_over_one_arm_dumbbell_triceps_extension.png') especifica una posición ""seated"" (sentado), pero el modelo en la imagen está arrodillado. Esto constituye una incoherencia crítica con la descripción del ejercicio."
seated_bent_over_rear_delt_raise.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: El ejercicio mostrado NO corresponde con la descripción ""seated_bent_over_rear_delt_raise"". El modelo está realizando una elevación lateral (para deltoides medio) con el torso erguido, no inclinado hacia adelante para trabajar el deltoides posterior, lo cual es fundamental para el ejercicio nombrado."
seated_bent_over_two_arm_dumbbell_triceps_extension.png;"Sujeto Incorrecto: El ejercicio en la imagen no es un ""seated bent-over two-arm dumbbell triceps extension"". La modelo está en una posición de sentadilla profunda o bent-over, sosteniendo las mancuernas entre sus piernas, lo cual no corresponde a la ejecución estándar de una extensión de tríceps con mancuernas (que implicaría extender los brazos por encima o detrás de la cabeza, generalmente sentado y con una inclinación adecuada)."
seated_biceps.png;"El modelo está FLOTANDO en el aire sin ningún tipo de apoyo visible (asiento, banco, suelo) ni sombra de contacto que justifique su posición ""sentada"" o apoyada. Esto constituye una violación crítica de la gravedad y la física básica."
seated_calf_raise.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La máquina en la imagen no es una máquina de elevación de talones sentado (seated calf raise) y la postura de la modelo no corresponde a la ejecución estándar de dicho ejercicio.
seated_close_grip_concentration_barbell_curl.png;"Modelo levitando sin soporte visible en una postura de squat, lo cual es físicamente imposible. Además, la imagen no muestra una ejecución de ""seated close grip concentration barbell curl"" como sugiere el nombre, ya que la modelo no está sentada."
seated_dumbbell_curl.png;Sombra de contacto insuficiente en la base del asiento. Aunque hay una leve indicación de sombra, su extremada sutileza no proporciona una prueba visual clara y contundente de un apoyo real y firme sobre la superficie, lo que genera una ambigüedad gravitacional que un auditor estricto no puede pasar por alto.
seated_dumbbell_inner_biceps_curl.png;"Biomecánica/Anatomía (CRÍTICO) - El ejercicio no se corresponde con la ejecución real estándar para un ""seated dumbbell curl"". Si bien la modelo está sentada y realizando un curl de bíceps con mancuerna, la posición con las piernas cruzadas en el suelo carece de la estabilidad y el soporte de espalda que un ""seated dumbbell curl"" estándar (típicamente realizado en un banco) proporciona para maximizar el aislamiento del bíceps y permitir un rango de movimiento completo sin compensaciones posturales. Esta ejecución no es biomecánicamente óptima ni la representación estándar de un curl de bíceps ""sentado""."
seated_dumbbell_palms_down_wrist_curl.png;"BIOMECÁNICA/ANATOMÍA - La ejecución del ejercicio ""seated dumbbell palms-down wrist curl"" es incorrecta. Para un curl de muñeca estándar, los antebrazos deben estar apoyados (normalmente sobre los muslos o un banco) para aislar el movimiento de la muñeca. En la imagen, los antebrazos del modelo están suspendidos en el aire, lo que compromete la estabilidad y el aislamiento muscular esperado para este ejercicio."
seated_dumbbell_palms_up_wrist_curl.png;"El modelo carece completamente de punto de apoyo visible (asiento o banco) y de sombras de contacto, lo que crea una ilusión de levitación antinatural. A pesar de que el nombre del archivo indica un ejercicio ""sentado"", la imagen presenta al sujeto flotando en un fondo blanco sin ningún tipo de soporte físico."
seated_dumbbell_press.png;"El modelo está en una postura sentada o de sentadilla profunda sin ningún soporte visible (banco o silla) debajo. Esto da la impresión de que está levitando, ya que no hay un objeto físico que justifique su posición ""sentada"". Aunque hay sombras de contacto bajo sus pies, no hay indicación de apoyo real para la parte inferior de su cuerpo."
seated_flat_bench_leg_pull_in.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: El ejercicio en la imagen no se corresponde con el descrito en el nombre del archivo 'seated_flat_bench_leg_pull_in.png'. La modelo está ejecutando una variación de V-sit o elevación de piernas estática en el suelo, no sentada en un banco plano.
seated_glute.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El nombre del archivo 'seated_glute.png' sugiere un ejercicio o postura de glúteo sentado. Sin embargo, la pose mostrada tiene los glúteos y las caderas elevados del suelo, no apoyados (""seated""). Esto es una ejecución inconsistente con la denominación ""seated glute"" si se interpreta como que los glúteos deben estar en contacto con la superficie. La postura es más afín a una plancha inversa o posición de cangrejo, donde los glúteos no están ""sentados""."
seated_good_mornings.png;"Sujeto Incorrecto - La imagen, asociada al nombre de archivo 'seated_good_mornings.png', no representa la ejecución estándar ni una fase reconocible del ejercicio ""Good Morning Sentado"". La modelo se encuentra sentada con la barra en el suelo, lo cual no es la postura activa ni la preparación directa para realizar el movimiento de flexión y extensión de cadera característico de este ejercicio. Existe una incoherencia directa entre el contenido visual y la descripción del ejercicio."
seated_hamstring.png;BIOMECÁNICA/ANATOMÍA (CRÍTICO): El ejercicio en la imagen NO corresponde a un 'seated hamstring' (estiramiento de isquiotibiales sentado). La postura del modelo se asemeja a un ejercicio abdominal o de core, no a un estiramiento de isquiotibiales.
seated_hamstring_and_calf_stretch.png;Biomecánica/Anatomía (Sujeto Incorrecto): La configuración del equipo (banda elástica y almohadilla) para el estiramiento de isquiotibiales y gemelos sentado no corresponde a una ejecución estándar o biomecánicamente eficiente. La banda conecta el pie derecho a la tibia/tobillo izquierdo, pasando sobre una almohadilla, mientras las manos también tiran del pie derecho. Esta combinación de fuerzas es atípica y cuestionable para maximizar el estiramiento de manera óptima o segura, haciendo que el ejercicio no se asemeje a una ejecución real estándar con dicho equipo.
seated_one_arm_dumbbell_palms_up_wrist_curl.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La imagen muestra una ejecución de ""Curl de Bíceps con mancuerna a una mano, sentado, con palma hacia arriba"". Sin embargo, el nombre de archivo describe el ejercicio como ""seated_one_arm_dumbbell_palms_up_**wrist_curl**"" (Curl de muñeca con mancuerna a una mano, sentado, con palma hacia arriba). Estos son dos ejercicios biomecánicamente distintos que involucran diferentes grupos musculares primarios. La acción visible en la imagen no es un curl de muñeca, sino un curl de bíceps. La imagen no corresponde con la descripción del ejercicio en el nombre del archivo."
seated_palm_up_barbell_wrist_curl.png;El modelo se encuentra en una posición sentada sin ningún apoyo visible (banco, superficie) ni sombra de contacto que indique un punto de apoyo real. Esto crea la ilusión de levitación o falta de anclaje físico, lo cual es una incoherencia crítica con los principios de la gravedad y el soporte.
seated_palms_down_barbell_wrist_curl.png;Incoherencia entre el nombre del archivo y la ejecución del ejercicio. El nombre de archivo indica 'palms_down' (agarre prono), pero la imagen muestra un agarre supino (palmas hacia arriba).
seated_triceps_press.png;"El ejercicio en la imagen (posición inicial de un press de hombros con mancuernas) no se corresponde con el nombre de archivo 'seated_triceps_press.png'. Un press de tríceps sentado (o extensión de tríceps sobre la cabeza) implica una ejecución y posición de agarre diferente de las mancuernas. Esto constituye un ""Sujeto Incorrecto"" en la categoría BIOMECÁNICA/ANATOMÍA."
seated_two_arm_palms_up_low_pulley_wrist_curl.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio en la imagen NO se parece a la ejecución real estándar descrita en el nombre de archivo 'seated_two_arm_palms_up_low_pulley_wrist_curl'. La polea está claramente en una posición ALTA, no una polea baja, y la acción de los brazos y el tronco indica un ejercicio de tracción vertical o crunch abdominal, no un curl de muñeca que se enfoca en la flexión de la muñeca con el antebrazo estabilizado.
see_saw_press__alternating_side_press_.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La postura estática que presenta el modelo con las mancuernas en una posición baja, similar a la parte inferior de un peso muerto o una sentadilla profunda, no corresponde a la ejecución real estándar de un ""see-saw press"" o ""alternating side press"". El nombre del archivo y del ejercicio implican un movimiento de ""press"" (empuje), el cual no está siendo ejecutado ni representado en la imagen."
